,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
4490,B002AJ7X2C,"[1, 1]",5,"""Serial"" presents the perfect lunch hour read about what would happen if two serial killers crossed each other's path.Bonus material at the end: the two authors interview each other.","11 21, 2011",A1IJ8MPQ713PWF,Rebecca Trotter,Serial - Awesome premise!,1321833600
4491,B002AJ7X2C,"[0, 0]",5,"This 8,000 worded thriller, tackled by two authors no less, completely took me by surprise. In reading, that is always a good thing. Not only is the premise fresh, quick and straight to the action; it compels you to read faster.The story is simple. Your elders always said don't pick up strangers, they may be psycho's. They also said don't get in to any stranger's car. They may be wacko's as well. But what happens when two killers meet, thinking that the other one is their next intended victim. Well, I don't know about you, but I think that makes for a great Hitchcockian thriller and a feast for the avid reader's eyes. And if you know me by know, you very well know that I am hopelessly addicted to reading.Of course, it was free. But the story was worth a good 5 dollars at least.I give this tale a solid five stars for originality, pacing and it's length.","01 30, 2013",A13QI2V4TQWQ5J,Roberto Scarlato,First Title I Read On Kindle,1359504000
4492,B002AJ7X2C,"[2, 5]",1,"I read the first two chapters of this book and was nearly sick. I removed it from my Kindle and want to delete it forever and tag these authors to never get another book by them. The book should come with a Super R rating. I rushed to make sure that I hadn't actually paid for it and was glad at least to see that it was free. But as another reviewer wrote: I'd pay to unread those two chapters. There is a difference between mystery writing (I'm a huge fan of Sandford, who deals with some sick bad guys) and this kind of horror. I put it up there with the Saw movies--which I wouldn't watch if someone paid me a million bucks.So, yes, be warned, but think seriously about whether or not this kind of super-sick-violence is something you ever want in your brain.","11 20, 2009",AHB1YAA70O6B8,"Rose M. Griffith ""Rose M Griffith""",Disgusting,1258675200
4493,B002AJ7X2C,"[0, 0]",5,"Quick, brutal and amazing! As a fan of anything that makes you think twice, I recommend this one. Unlike many 'shorts', this one stayed out of my archives and was recommended to friends. Wonderful character development and was a 30 minute can not put down read.","12 23, 2010",AV7RTRG1RC05E,Samira H.,Oh yeah!,1293062400
4494,B002AJ7X2C,"[0, 2]",1,"Not only was this a very short read..took about 15 minutes to read it, it was also boring and a bit too gory for my taste. I was surprised that this book (short story) offered so little, I did expect more.","01 12, 2011",A1QWGTM22YRYPN,Sandra Farrar,Boring!,1294790400
4495,B002AJ7X2C,"[1, 2]",5,Of course I loved it - what's not to love about murderous hitch-hiker meets demented murderer of hitch-hikers?  My only complaint - too short.  Hope you two collaborate again.,"06 17, 2009",A2K8SVJ9ESD1KH,Scott Bennett,A great read - positively sick!,1245196800
4496,B002AJ7X2C,"[0, 0]",5,"Don't make the same mistake! I'm getting the rest of the series tonight - I can't wait to read them!I'm shocked at these 1 & 2 star reviews here!SERIAL is NOT a book of three short stories.It's a short story. It contains an introduction, and an interview with the authors. Both clearly marked. Not titled - Chapter 1, and Chapter 3, or Story 1, and Story 3. And BONUS Surprise Story!!CLEARLY STATED ON AMAZON PRODUCT PAGE: ""SERIAL contains the short story, SERIAL, a Q&A; with Kilborn and Crouch, author bibliographies, and excerpts of Crouch's DESERT PLACES, Konrath's SHAKEN, and their collaboration with F. Paul Wilson and Jeff Strand, DRACULAS.""See my full review & join our discussion about SERIAL -[...]","01 6, 2014",A34HPQVP63B5PI,"Shadow Girl ""Shadow Girl""",Why hadn't I read this sooner!,1388966400
4497,B002AJ7X2C,"[0, 0]",2,"Interesting idea, bad delivery.  No depth, no reader-identifcation with killers or victims.  Very flat, no dimension--take your writing to the next level and fill-in the outline you've developed.","02 2, 2010",A3KILNBFLBGE9W,silverfeather,Serial,1265068800
4498,B002AJ7X2C,"[0, 0]",4,I have been a fan of J A Konrath for some time now. I enjoy his writing style and the characters he creates. This book of short stories is a sample pack of some of his books. I will be buying and reading 2 of the books previewed here. This is a good way to get your feet wet if you haven't read his books yet.,"11 29, 2013",A8YT1R2REG3V2,Steve W Davis,A decent collection of short stories,1385683200
4499,B002AJ7X2C,"[0, 1]",5,"Just for the pure enjoyment and entertainment factors, I loved SERIAL.  It is very graphic with violence, but I didn't think it was much worse than some of the thrillers that are out there today that I've read.  The two authors collaborating on this agreed that one mind was as sick as the other, and I'll agree, but I think the plot of two serial killers working alone and then what happens when the two of them meet up is very clever.  I read this very fast because I couldn't wait to see what happened.  This isn't SERIAL UNCUT, but a shorter version of it.  If these two writers intended to make me feel a little creepy, unnerved, like I had to keep reading, and totally entertained, then they accomplished their goal.  If you love thrillers and horror, something that gives you a very unsettled feeling, then this is for you. This is the first time I've seen the term ""recreational murder"" in any kind of mystery or suspense thriller.  I hope that's one term that doesn't become popular.There are three other excerpts from books included:  Desert Places by Blake Crouch, Shaken by J.A. Konrath, Draculas by J.A. Konrath, Jeff Strand and F. Paul Wilson.There is a list of each authors' works that are available for the Kindle at the end of the last excerpt. I didn't recognize the name of J.A. Kornrath, but he's the author of the Jack Daniels thriller series which includes Whiskey Sour and Bloody Mary.  I've read Whiskey Sour and enjoyed that one.  The authors are not unknown authors, and if you like things that go bump in the night or even in the daytime, then SERIAL is a good choice for a free download.","06 26, 2011",A14QJKY3DA19AP,S. Warfield,"""Recreational murder...""",1309046400
4500,B002AJ7X2C,"[0, 0]",4,"If you think free books a re free because they are no good then I dare you to read this book. Not only is it amazing the way the two authors collaborated to write the book, but also that they could even think this stuff up. My sister e-mailed me and said I had to get this book and read it. She said I could read it in about an hour. After my 30 minute lunch break I was at 60+% of the book and could hardly breathe. What a ride all the way to the very last line. Loved the ending!!!!! You gotta read this one.","03 19, 2012",A292FJ79XBBZH6,Talltexan,Oh My Gosh,1332115200
4501,B002AJ7X2C,"[1, 2]",1,"I find the subject of serial killers fascinating. I enjoy reading psychological thrillers and love the suspense of trying to figure out what they're thinking.  That's what I expected from Serial, but it was very disappointing.  At the beginning, you're plunged into the thoughts of a serial killer who is searching for his next victim.  When he carries out the murder, it's like you're there watching the whole scene.  It's graphic and disgusting.  There's a certain line of decency, and it's been crossed with this book.  I'm very much opposed to graphic violence for the mere sake of shock value.  This book is heavy on that and weak in actual plot structure.  There's nothing going on to make you want to keep reading.  It's sickening.  I'm glad I didn't pay for it.  It's been deleted from my Kindle.","03 7, 2011",A3NCV7XVGNHRT6,"teacher mom ""teacher mom""",Depends on shock value to compensate for weak plot,1299456000
4502,B002AJ7X2C,"[0, 0]",4,"You are warned at the beginning of the story that it's horror and to not blame the author when you can't sleep, etc.I thoroughly enjoyed this story.  It flowed well, and the ending was poetic justice!It's a quick, easy read.  I will never hitchhike.....for the reasons in this story!","01 18, 2014",A3VBDF2XIR46GD,thebigreader,Well written gross story!,1390003200
